survey,station,latitude,longitude,collection_type,date,time_pst,tidal_stage,depth_m,lab,taxon_original,units_per_ml,cells_per_ml,biovolume_cubic_um_per_ml,gald_um,quality_check,debris
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-09-13,10:53:00,variable,0,BSA,Eucapsis microscopica,52084.8,104169.5,18750.5,0.8,Good,NA
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2022-09-20,10:23:00,variable,0,BSA,Chaetoceros sp.,54.8,54.8,93150.6,19.1,Good,NA
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2022-09-20,10:23:00,variable,0,BSA,cf. Surirella sp.,54.8,54.8,48092.1,24.1,Good,NA
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2022-09-20,10:23:00,variable,0,BSA,Chlamydomonas sp.,164.3,164.3,47404.4,9.3,Good,NA
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2022-09-20,10:23:00,variable,0,BSA,Chlorella sp.,219,219,917.5,2.3,Good,NA
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2022-09-20,10:23:00,variable,0,BSA,Cryptomonas sp.,273.8,273.8,212339.8,20.4,Good,NA
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2022-09-20,10:23:00,variable,0,BSA,Plagioselmis nannoplanctica,109.5,109.5,38555,11.6,Good,NA
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2022-09-20,10:23:00,variable,0,BSA,Eucapsis microscopica,21136.7,42273.4,7609.2,0.8,Good,NA
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2022-09-21,07:07:00,variable,0,BSA,Coscinodiscus sp.,93.9,93.9,3226570.4,44.4,BrokenDiatoms,Low
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2022-09-21,07:07:00,variable,0,BSA,Chroomonas sp.,93.9,93.9,7167.4,5.6,BrokenDiatoms,Low
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2022-09-21,07:07:00,variable,0,BSA,Plagioselmis nannoplanctica,93.9,93.9,27631.9,9.3,BrokenDiatoms,Low
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2022-09-21,07:07:00,variable,0,BSA,Eucapsis microscopica,37736.3,75472.5,13585.1,0.8,BrokenDiatoms,Low
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2022-09-21,07:27:00,variable,0,BSA,Navicula sp.,32.9,32.9,6757,16.7,BrokenDiatoms,Moderate
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2022-09-21,07:27:00,variable,0,BSA,Nitzschia sp.,32.9,32.9,2923.6,13,BrokenDiatoms,Moderate
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2022-09-21,07:27:00,variable,0,BSA,Eucapsis microscopica,13470.5,26941.1,4849.4,0.8,BrokenDiatoms,Moderate
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-09-21,08:35:00,variable,0,BSA,Nitzschia sp.,95.8,95.8,12134.8,18.5,BrokenDiatoms,Moderate
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-09-21,08:35:00,variable,0,BSA,Chroomonas sp.,95.8,95.8,7316.7,5.6,BrokenDiatoms,Moderate
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-09-21,08:35:00,variable,0,BSA,Eucapsis microscopica,41109.8,82219.5,14799.5,0.8,BrokenDiatoms,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-09-21,08:56:00,variable,0,BSA,Bacillaria sp.,46,46,132992.2,105.6,BrokenDiatoms,High
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-09-21,08:56:00,variable,0,BSA,Cyclotella sp.,46,46,153348.2,20.4,BrokenDiatoms,High
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-09-21,08:56:00,variable,0,BSA,Navicula sp.,46,46,175668.8,44.4,BrokenDiatoms,High
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-09-21,08:56:00,variable,0,BSA,Eucapsis microscopica,19226.7,38453.4,6921.6,0.8,BrokenDiatoms,High
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-09-21,09:16:00,variable,0,BSA,Cyclotella sp.,919.9,919.9,177113.6,11.6,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-09-21,09:16:00,variable,0,BSA,Cylindrotheca closterium,460,460,44827.9,35.2,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-09-21,09:16:00,variable,0,BSA,Gyrosigma sp.,57.5,57.5,165831.8,139.2,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-09-21,09:16:00,variable,0,BSA,Chlamydomonas sp.,115,115,34817.2,9.3,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-09-21,09:16:00,variable,0,BSA,Chlorella sp.,460,460,2230.4,2.4,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-09-21,09:16:00,variable,0,BSA,Cryptomonas sp.,57.5,57.5,78419.5,20.4,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-09-21,09:16:00,variable,0,BSA,Eucapsis microscopica,20756.1,41512.2,7472.2,0.8,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-09-21,09:16:00,variable,0,BSA,Planktolyngbya sp.,345,5404.6,8914.1,2.1,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-09-21,09:52:00,variable,0,BSA,Chlorella sp.,100,100,484.9,2.4,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-09-21,09:52:00,variable,0,BSA,Eucapsis microscopica,13265.8,26531.6,4775.7,0.8,Good,NA
SMSCG,FMWT_519,38.07378,-121.94725,grab_surface,2022-09-21,10:33:00,variable,0,BSA,cf. Cyclotella sp.,54.8,54.8,17110.5,9.3,Good,NA
SMSCG,FMWT_519,38.07378,-121.94725,grab_surface,2022-09-21,10:33:00,variable,0,BSA,Gyrosigma sp.,54.8,54.8,150130.7,148.2,Good,NA
SMSCG,FMWT_519,38.07378,-121.94725,grab_surface,2022-09-21,10:33:00,variable,0,BSA,Eucapsis microscopica,21848.5,43697.1,7865.5,0.8,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2022-09-21,10:57:00,variable,0,BSA,Eucapsis microscopica,21903.3,43806.6,7885.2,0.8,BrokenDiatoms,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-10-05,07:13:00,variable,0,BSA,Cocconeis sp.,104.5,104.5,40464.3,22.2,BrokenDiatoms,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-10-05,07:13:00,variable,0,BSA,Cyclotella sp.,313.6,313.6,352632.2,14.8,BrokenDiatoms,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-10-05,07:13:00,variable,0,BSA,Nitzschia sp.,104.5,104.5,10590.4,14.8,BrokenDiatoms,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-10-05,07:13:00,variable,0,BSA,Raphidocelis sp.,104.5,104.5,12702.3,7.4,BrokenDiatoms,High
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-10-05,07:13:00,variable,0,BSA,Eucapsis microscopica,45892.4,91784.8,16521.3,0.8,BrokenDiatoms,High
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-10-05,07:40:00,variable,0,BSA,Cocconeis sp.,85.2,85.2,32970.9,22.2,BrokenDiatoms,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-10-05,07:40:00,variable,0,BSA,Cyclotella sp.,255.5,255.5,220468.2,16.7,BrokenDiatoms,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-10-05,07:40:00,variable,0,BSA,Cylindrotheca sp.,255.5,255.5,42350.1,35.2,BrokenDiatoms,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-10-05,07:40:00,variable,0,BSA,cf. Diatoma sp.,85.2,85.2,40664.1,22.2,BrokenDiatoms,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-10-05,07:40:00,variable,0,BSA,Fragilaria sp.,85.2,85.2,190286.5,90.7,BrokenDiatoms,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-10-05,07:40:00,variable,0,BSA,Gyrosigma sp.,85.2,85.2,275888.8,148.2,BrokenDiatoms,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-10-05,07:40:00,variable,0,BSA,Navicula sp.,85.2,85.2,92111.9,31.5,BrokenDiatoms,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-10-05,07:40:00,variable,0,BSA,Nitzschia longissima,85.2,85.2,263540.2,113,BrokenDiatoms,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-10-05,07:40:00,variable,0,BSA,Nitzschia sp.,85.2,85.2,2275.5,14.8,BrokenDiatoms,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-10-05,07:40:00,variable,0,BSA,Plagioselmis nannoplanctica,85.2,85.2,108437.6,14.8,BrokenDiatoms,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-10-05,07:40:00,variable,0,BSA,Eucapsis microscopica,34497.7,68995.4,12419.2,0.8,BrokenDiatoms,Moderate
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-10-05,08:03:00,variable,0,BSA,Nitzschia sp.,278.8,278.8,39250.7,98.2,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-10-05,08:03:00,variable,0,BSA,Eucapsis microscopica,56729.5,113459.1,20422.6,0.8,Good,NA
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-10-05,08:51:00,variable,0,BSA,Nitzschia sp.,92,92,8186.1,13,BrokenDiatoms,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-10-05,08:51:00,variable,0,BSA,Tabellaria sp.,92,92,351733.3,88.9,BrokenDiatoms,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-10-05,08:51:00,variable,0,BSA,Eucapsis microscopica,37625.5,75251,13545.2,0.8,BrokenDiatoms,Moderate
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-10-05,09:17:00,variable,0,BSA,Cyclotella sp.,209.1,209.1,16605.4,6,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-10-05,09:17:00,variable,0,BSA,Chlorella sp.,209.1,209.1,750.9,2,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-10-05,09:17:00,variable,0,BSA,Plagioselmis nannoplanctica,69.7,69.7,11889.5,7.4,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-10-05,09:17:00,variable,0,BSA,Eucapsis microscopica,27458.8,54917.5,9885.2,0.8,Good,NA
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2022-10-06,11:25:00,variable,0,BSA,Nitzschia sp.,36.5,36.5,1849.1,7.4,BrokenDiatoms,Moderate
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2022-10-06,11:25:00,variable,0,BSA,Eucapsis microscopica,14894.2,29788.5,5361.9,0.8,BrokenDiatoms,Moderate
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2022-10-06,13:02:00,variable,0,BSA,cf. Cyclotella sp.,73,73,62990.9,13,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2022-10-06,13:02:00,variable,0,BSA,Cyclotella sp.,73,73,132736,16.7,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2022-10-06,13:02:00,variable,0,BSA,Eucapsis microscopica,30007.5,60015,10802.7,0.8,Good,NA
SMSCG,FMWT_519,38.07378,-121.94725,grab_surface,2022-10-07,07:04:00,variable,0,BSA,Cyclotella sp.,184,184,20147.4,6.5,BrokenDiatoms,Moderate
SMSCG,FMWT_519,38.07378,-121.94725,grab_surface,2022-10-07,07:04:00,variable,0,BSA,Eucapsis microscopica,101193.2,202386.5,36429.6,0.8,BrokenDiatoms,Moderate
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2022-10-11,08:35:00,variable,0,BSA,Eucapsis microscopica,21916.2,43832.4,7889.8,0.8,BrokenDiatoms,High
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2022-10-11,10:10:00,variable,0,BSA,Fragilaria crotonensis,287.5,287.5,786662.5,111.1,BrokenDiatoms,Moderate
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2022-10-11,10:10:00,variable,0,BSA,Eucapsis microscopica,40630.6,81261.2,14627,0.8,BrokenDiatoms,Moderate
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2022-10-19,07:58:00,variable,0,BSA,Cocconeis sp.,69.7,69.7,29032.1,20.4,BrokenDiatoms,Moderate
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2022-10-19,07:58:00,variable,0,BSA,Cyclotella sp.,69.7,69.7,22250.4,9.3,BrokenDiatoms,Moderate
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2022-10-19,07:58:00,variable,0,BSA,Cryptomonas sp.,69.7,69.7,91719,20.4,BrokenDiatoms,Moderate
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2022-10-19,07:58:00,variable,0,BSA,Plagioselmis nannoplanctica,139.4,139.4,59984.7,10.2,BrokenDiatoms,Moderate
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2022-10-19,07:58:00,variable,0,BSA,Eucapsis microscopica,58262.8,116525.5,20974.6,0.8,BrokenDiatoms,Moderate
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2022-10-19,08:19:00,variable,0,BSA,Cocconeis sp.,82.1,82.1,20038.2,16.7,BrokenDiatoms,Moderate
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2022-10-19,08:19:00,variable,0,BSA,Plagioselmis nannoplanctica,82.1,82.1,27153.6,9.3,BrokenDiatoms,Moderate
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2022-10-19,08:19:00,variable,0,BSA,Eucapsis microscopica,38522.4,77044.8,13868.1,0.8,BrokenDiatoms,Moderate
SMSCG,FMWT_519,38.07378,-121.94725,grab_surface,2022-10-19,09:18:00,variable,0,BSA,Cyclotella sp.,117.9,117.9,762388.1,22.2,BrokenDiatoms,Moderate
SMSCG,FMWT_519,38.07378,-121.94725,grab_surface,2022-10-19,09:18:00,variable,0,BSA,Eucapsis microscopica,47766,95532.1,17195.8,0.8,BrokenDiatoms,Moderate
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-10-19,09:55:00,variable,0,BSA,Cyclotella sp.,47.9,47.9,60996.1,14.8,BrokenDiatoms,High
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-10-19,09:55:00,variable,0,BSA,Diploneis sp.,47.9,47.9,463612.3,42.6,BrokenDiatoms,High
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-10-19,09:55:00,variable,0,BSA,Eucapsis microscopica,19452.9,38905.7,7003,0.8,BrokenDiatoms,High
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-10-19,09:55:00,variable,0,BSA,Lepocinclis sp.,47.9,47.9,227675.8,53.7,BrokenDiatoms,High
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-10-19,10:31:00,variable,0,BSA,Diploneis sp.,242.1,242.1,186258.9,22.2,BrokenDiatoms,Moderate
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-10-19,10:31:00,variable,0,BSA,Entomoneis sp.,121,121,433393.5,37,BrokenDiatoms,Moderate
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-10-19,10:31:00,variable,0,BSA,Nitzschia sp.,121,121,10771.1,13,BrokenDiatoms,Moderate
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-10-19,10:31:00,variable,0,BSA,Cryptomonas sp.,121,121,77047.7,22.2,BrokenDiatoms,Moderate
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-10-19,10:31:00,variable,0,BSA,Eucapsis microscopica,48417.8,96835.6,17430.4,0.8,BrokenDiatoms,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-10-19,10:54:00,variable,0,BSA,Cylindrotheca sp.,66.7,66.7,7631.8,37,BrokenDiatoms,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-10-19,10:54:00,variable,0,BSA,Cryptomonas sp.,66.7,66.7,44679.2,14.8,BrokenDiatoms,Moderate
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-10-19,10:54:00,variable,0,BSA,Eucapsis microscopica,26998.2,53996.4,9719.4,0.8,BrokenDiatoms,Moderate
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-10-19,11:15:00,variable,0,BSA,Nitzschia acicularis,115,115,62023.1,83.3,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-10-19,11:15:00,variable,0,BSA,Nitzschia sp.,115,115,13774.6,18.5,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-10-19,11:15:00,variable,0,BSA,Eucapsis microscopica,46571.9,93143.8,16765.9,0.8,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2022-10-19,12:37:00,variable,0,BSA,Eucapsis microscopica,21894.5,43789.1,7882,0.8,BadData,High
